fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,es_fin_semana,es_festivo,es_black_friday,es_cyber_monday,trimestre,semana_anio,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean_7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-15,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.02,,5,2025,11,15,True,False,False,False,4,46,,,,,,,,,0.03,60.26,1.079,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-16,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.29,,6,2025,11,16,True,False,False,False,4,46,,,,,,,,,0.45,62.34,1.0473,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-17,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.08,,0,2025,11,17,False,False,False,False,4,47,,,,,,,,,0.12,61.03,1.0664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-18,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.05,,1,2025,11,18,False,False,False,False,4,47,,,,,,,,,-1.46,64.19,0.9978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-19,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.68,,2,2025,11,19,False,False,False,False,4,47,,,,,,,,,1.05,63.06,1.0415,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-20,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.77,,3,2025,11,20,False,False,False,False,4,47,,,,,,,,,-0.35,63.58,1.0187,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-21,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,66.14,,4,2025,11,21,False,False,False,False,4,47,,,,,,,,,1.75,63.73,1.0378,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-22,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.89,,5,2025,11,22,True,False,False,False,4,47,,,,,,,,,1.37,62.49,1.0544,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-23,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.13,,6,2025,11,23,True,False,False,False,4,47,,,,,,,,,-1.34,63.51,1.0098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-24,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.06,,0,2025,11,24,False,False,False,False,4,48,,,,,,,,,0.09,64.5,1.0087,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.84,,1,2025,11,25,False,False,False,False,4,48,,,,,,,,,-0.25,60.08,1.0792,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.48,,2,2025,11,26,False,False,False,False,4,48,,,,,,,,,-0.8,64.17,1.0048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.7,,3,2025,11,27,False,False,False,False,4,48,,,,,,,,,-0.46,63.21,1.0236,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,55.25,,4,2025,11,28,False,False,True,False,4,48,,,,,,,,,-15.0,61.17,0.9032,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.06,,5,2025,11,29,True,False,False,False,4,48,,,,,,,,,-1.45,64.94,0.9864,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.75,,6,2025,11,30,True,False,False,False,4,48,,,,,,,,,1.15,61.88,1.0625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-01,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.3,,5,2025,11,1,True,True,False,False,4,44,4.0,3.0,1.0,6.0,2.0,2.0,5.0,,0.43,68.51,1.0261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-02,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.36,,6,2025,11,2,True,False,False,False,4,44,,4.0,3.0,1.0,6.0,2.0,2.0,,1.94,69.96,1.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-03,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.72,,0,2025,11,3,False,False,False,False,4,45,,,4.0,3.0,1.0,6.0,2.0,,-0.4,66.45,1.0492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.1,,1,2025,11,4,False,False,False,False,4,45,,,,4.0,3.0,1.0,6.0,,0.14,66.19,1.0591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.57,,2,2025,11,5,False,False,False,False,4,45,,,,,4.0,3.0,1.0,,-0.61,68.4,1.0171,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.99,,3,2025,11,6,False,False,False,False,4,45,,,,,,4.0,3.0,,-1.44,64.88,1.0633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.77,,4,2025,11,7,False,False,False,False,4,45,,,,,,,4.0,,-0.33,69.6,1.0024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.64,,5,2025,11,8,True,False,False,False,4,45,,,,,,,,,-1.94,68.85,0.9969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.29,,6,2025,11,9,True,False,False,False,4,45,,,,,,,,,1.84,68.85,1.0354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.79,,0,2025,11,10,False,False,False,False,4,46,,,,,,,,,-1.73,67.88,1.0134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-11,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.11,,1,2025,11,11,False,False,False,False,4,46,,,,,,,,,1.59,66.7,1.0661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-12,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.18,,2,2025,11,12,False,False,False,False,4,46,,,,,,,,,0.26,65.92,1.0646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-13,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.83,,3,2025,11,13,False,False,False,False,4,46,,,,,,,,,-0.24,67.5,1.0345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-14,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.01,,4,2025,11,14,False,False,False,False,4,46,,,,,,,,,1.44,67.7,1.0489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-15,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.36,,5,2025,11,15,True,False,False,False,4,46,,,,,,,,,-0.91,68.55,1.0118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-16,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.68,,6,2025,11,16,True,False,False,False,4,46,,,,,,,,,-1.89,68.2,1.007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.48,,0,2025,11,17,False,False,False,False,4,47,,,,,,,,,0.69,66.5,1.0598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-18,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.88,,1,2025,11,18,False,False,False,False,4,47,,,,,,,,,-1.6,68.46,1.0061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.0,,2,2025,11,19,False,False,False,False,4,47,,,,,,,,,1.43,67.31,1.0548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-20,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.42,,3,2025,11,20,False,False,False,False,4,47,,,,,,,,,-0.83,68.82,1.0087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-21,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.1,,4,2025,11,21,False,False,False,False,4,47,,,,,,,,,1.57,67.35,1.0557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-22,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.25,,5,2025,11,22,True,False,False,False,4,47,,,,,,,,,0.36,65.48,1.0728,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-23,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.75,,6,2025,11,23,True,False,False,False,4,47,,,,,,,,,-0.36,66.73,1.0453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-24,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.74,,0,2025,11,24,False,False,False,False,4,48,,,,,,,,,1.06,68.37,1.0347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.84,,1,2025,11,25,False,False,False,False,4,48,,,,,,,,,1.2,67.59,1.0481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.37,,2,2025,11,26,False,False,False,False,4,48,,,,,,,,,0.53,64.95,1.0834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.94,,3,2025,11,27,False,False,False,False,4,48,,,,,,,,,1.34,67.63,1.0489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,59.5,,4,2025,11,28,False,False,True,False,4,48,,,,,,,,,-15.0,65.91,0.9027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.92,,5,2025,11,29,True,False,False,False,4,48,,,,,,,,,1.31,69.69,1.0176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.28,,6,2025,11,30,True,False,False,False,4,48,,,,,,,,,0.4,66.84,1.0515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-01,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.41,,5,2025,11,1,True,True,False,False,4,44,3.0,2.0,1.0,8.0,1.0,2.0,5.0,,-0.91,63.84,1.0089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-02,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.94,,6,2025,11,2,True,False,False,False,4,44,,3.0,2.0,1.0,8.0,1.0,2.0,,-1.63,63.44,1.0079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-03,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.97,,0,2025,11,3,False,False,False,False,4,45,,,3.0,2.0,1.0,8.0,1.0,,1.49,62.44,1.0565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.41,,1,2025,11,4,False,False,False,False,4,45,,,,3.0,2.0,1.0,8.0,,0.63,64.21,1.0187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.28,,2,2025,11,5,False,False,False,False,4,45,,,,,3.0,2.0,1.0,,-1.11,61.66,1.0425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.79,,3,2025,11,6,False,False,False,False,4,45,,,,,,3.0,2.0,,-1.86,62.37,1.0228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.94,,4,2025,11,7,False,False,False,False,4,45,,,,,,,3.0,,1.45,64.17,1.0276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.86,,5,2025,11,8,True,False,False,False,4,45,,,,,,,,,1.32,62.41,1.0553,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.9,,6,2025,11,9,True,False,False,False,4,45,,,,,,,,,-1.69,62.92,1.0156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.58,,0,2025,11,10,False,False,False,False,4,46,,,,,,,,,0.89,63.61,1.031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-11,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.53,,1,2025,11,11,False,False,False,False,4,46,,,,,,,,,-0.72,64.02,1.008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-12,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.3,,2,2025,11,12,False,False,False,False,4,46,,,,,,,,,0.46,63.37,1.0305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-13,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.95,,3,2025,11,13,False,False,False,False,4,46,,,,,,,,,-0.08,65.52,0.9913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-14,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.26,,4,2025,11,14,False,False,False,False,4,46,,,,,,,,,1.94,64.71,1.024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-15,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.32,,5,2025,11,15,True,False,False,False,4,46,,,,,,,,,-1.05,61.49,1.046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-16,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.45,,6,2025,11,16,True,False,False,False,4,46,,,,,,,,,-0.85,61.22,1.0528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-17,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.7,,0,2025,11,17,False,False,False,False,4,47,,,,,,,,,-0.46,63.06,1.026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-18,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.17,,1,2025,11,18,False,False,False,False,4,47,,,,,,,,,1.8,63.95,1.0347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.29,,2,2025,11,19,False,False,False,False,4,47,,,,,,,,,0.45,65.87,0.9912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-20,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.03,,3,2025,11,20,False,False,False,False,4,47,,,,,,,,,0.05,61.34,1.0602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-21,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.73,,4,2025,11,21,False,False,False,False,4,47,,,,,,,,,1.12,61.83,1.0631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-22,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.22,,5,2025,11,22,True,False,False,False,4,47,,,,,,,,,1.88,63.59,1.0414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-23,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.82,,6,2025,11,23,True,False,False,False,4,47,,,,,,,,,1.26,62.47,1.0536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-24,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.1,,0,2025,11,24,False,False,False,False,4,48,,,,,,,,,0.15,65.53,0.9934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.01,,1,2025,11,25,False,False,False,False,4,48,,,,,,,,,1.55,63.75,1.0355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
